replication_id,method,regret_cny_per_month,abs_q99_relative_error,abs_mean_relative_error,abs_stoploss_relative_error,mode_value_gap_ratio
92,TAIL,88437.88488612624,0.2350122598233749,0.0783860767038836,0.6700487723197353,48.255039335032656
93,EMP,80569.61144153867,0.3542320364059104,0.0962624999145151,0.8449514652325409,61.20090813273767
93,KDE,84339.82691924035,0.3254000293886068,0.0968189964417662,0.7959815164704561,57.14578691383579
93,TAIL,89814.42831338808,0.2233758107110638,0.0814413843489443,0.6518339212768833,47.61801272555815
94,EMP,9482.918614325215,0.2183132836550904,0.0058280955421313,0.2049697695345155,13.087513225109785
94,KDE,9482.918614325215,0.2793545569187213,0.0032823362599768,0.5094590587569793,34.24574896620397
94,TAIL,14268.123601725323,0.0825625751234142,0.0282435718149378,0.2647230528872769,17.798871069605926
95,EMP,20280.148024951417,0.0571846753582564,0.0971444825513506,0.7489463187203973,49.31986071354905
95,KDE,14268.123601725323,0.010839137384298,0.098779489846448,1.0261240516532633,65.3834291826705
95,TAIL,14268.123601725323,0.1996691621872873,0.0988953299823394,0.9835816798086986,64.14711700530344
96,EMP,14268.123601725323,0.1148837868415656,0.0415105030104782,0.6309936514241988,42.93578026677236
96,KDE,14268.123601725323,0.0134623961475978,0.0408186009079336,0.835779033460038,56.82427910598168
96,TAIL,14268.123601725323,0.29543846342242,0.0746472286638017,0.8452850977674463,56.25568035713239
97,EMP,8990.67210331849,0.2577299159170799,0.0101729832866642,0.2522376456090092,16.363466535074313
97,KDE,10454.275497739618,0.2001457935178562,0.0084819917127474,0.1254991991285674,7.727980201489406
97,TAIL,3622.161016080115,0.0750014599065493,0.0043200942098692,0.1238773580596291,8.379841161271393
98,EMP,14268.123601725323,0.4560490153944744,0.1249399996660078,1.7965838779736056,120.63194530403084
98,KDE,14268.123601725323,0.5848365095002882,0.1248159811867562,2.3841521756635,156.80564694939522
98,TAIL,14268.123601725323,0.4253742185245084,0.0911915429377607,1.1320374112155345,75.2901055374489
99,EMP,13854.72795371846,0.2567974848210951,0.0207381166294405,0.2142744435214119,12.33750953496267
99,KDE,28245.75461791425,0.2044733489742134,0.0229253234515466,0.11858564820367,11.366513556432654
99,TAIL,3559.73632882432,0.0376575452554701,0.0066205392118476,0.0784789088665136,5.357851129407451
100,EMP,10577.21244538027,0.1955181621826087,0.0282494436064355,0.3314727065901676,23.50788837782677
100,KDE,8297.66256868322,0.1531654425319897,0.0268741018583549,0.2229445665700448,15.10530008258374
100,TAIL,3644.051524574144,0.0511540828478013,0.0031701123472715,0.0843704880861319,5.674776412850823
101,EMP,5461.157040348173,0.1972376109458556,0.004546103718718,0.2635479546036108,19.19605198403464
101,KDE,7569.686519088741,0.1600031972955396,0.0032508472959785,0.1281245965762351,9.017750419914371
101,TAIL,9442.658381099192,0.0203953260425853,0.0129633703667345,0.0292750766385931,6.413571830870429
102,EMP,21215.632316053536,0.0036754835506634,0.0399910855893347,0.3028228274447729,25.77476715447004
102,KDE,28245.75461791425,0.0359323169978767,0.0418587691443571,0.1367168317802818,20.70944631405929
102,TAIL,9869.427781877524,0.1021324690641467,0.02810235134722,0.2844062443181387,19.63237400977893
103,EMP,14268.123601725323,0.0332046108662319,0.1158436882497126,1.1275079284078031,70.66260131589755
103,KDE,14268.123601725323,0.0929179993238109,0.1117163647245868,1.3107199381972736,82.5153581599886
103,TAIL,14268.123601725323,0.3574026143843384,0.1018131608618545,1.1470453412637434,75.79285927872883
104,EMP,8290.319882671452,0.1865353347727611,0.0115817440678253,0.3425112564774496,23.18661730259917
104,KDE,9010.443049579962,0.1488559334826056,0.0110817663515782,0.2175719268226492,14.783412967122656
104,TAIL,11626.02107626148,0.156879188898301,0.040959231766075,0.4186073955689688,29.1502203049718
105,EMP,8519.398452738093,0.3055086412940253,0.0391373959491731,0.5824719182373929,41.391847617289365
105,KDE,8695.264388781765,0.2708170332448658,0.0393935140112487,0.4922076501978777,34.098962579637444
105,TAIL,13970.371309958502,0.1436588170377514,0.0478647931778414,0.4228850001718516,29.654205932611823
106,EMP,9530.037662314357,0.2530719197233629,0.0173254985270434,0.3116591328476791,20.380892196754083
106,KDE,8557.672961909739,0.2043291829288786,0.0185457593249401,0.2151650587591915,13.869939355391814
106,TAIL,10140.082060753784,0.135269471778007,0.0323818217295429,0.3545713152493076,24.545045971554806
107,EMP,8821.364802252916,0.2334904361734057,0.0258594423504544,0.3920026736844175,26.696176081023136
107,KDE,8328.937154784591,0.1946601524508993,0.0235852337735506,0.2606160527440975,17.40491636370175
107,TAIL,8366.948473481254,0.1704949429821937,0.0219534193651052,0.3685187369117967,25.27567042310133
108,EMP,7496.042786942071,0.2069825306564496,0.0241168752858763,0.0844159262820339,11.931720502179411
108,KDE,13894.323483838183,0.1527812029867565,0.0245411995565291,0.1819766341532121,12.839390992702176
108,TAIL,8071.86830028488,0.0230500513560236,0.0121455667456705,0.0876696280313492,6.504729254676255
109,EMP,10855.795511007516,0.2075829751873038,0.0069363887383431,0.1509073014601714,8.555834799251137
109,KDE,6715.533822180082,0.1654893252863717,0.0094426309286008,0.0636870921549713,4.758625638627299
109,TAIL,13480.83340593562,0.1274417428173269,0.0451507349311612,0.3779826134250847,26.56593989489264
110,EMP,14268.123601725323,0.1266826617906931,0.0120872980015658,0.1281808193862017,8.624152760982973
110,KDE,14268.123601725323,0.0519063535509059,0.0125681866187941,0.3251937873905171,22.269571314527
110,TAIL,11457.212480779426,0.0173902288011365,0.0266397709029167,0.1483719277582945,13.344039943320007
111,EMP,9225.185836476998,0.2651503584902943,0.0376785642953437,0.5045015535351639,35.46456683494424
111,KDE,8469.191891047587,0.2173576717648675,0.0388832888225759,0.4177174303303902,28.66156860118384
111,TAIL,8460.96989506121,0.046508601425781,0.01035745634934,0.109369141557046,7.514813816205337
112,EMP,7819.072969975364,0.1739319225442563,0.0083951774962309,0.0847218472535213,5.061270626087371
112,KDE,9482.918614325215,0.2297863720779572,0.0063228709958983,0.3523093434688559,23.375824278744176
112,TAIL,13894.323483838183,0.031936139812702,0.0231900224456907,0.1755001238207066,12.339606285532
113,EMP,13801.867202926842,0.2420037618029601,0.0114329067611935,0.3262490935532056,23.967377340718404
113,KDE,14453.97721655553,0.2126331905192101,0.0106446826694526,0.2365881976265172,16.98735180213294
113,TAIL,8624.008344625538,0.2228556476454101,0.0319982219823793,0.4904000593432049,33.82643743061499
114,EMP,67901.64482232556,0.1726467900472354,0.0669032518696164,0.3875315901710141,33.10009661420236
114,KDE,69563.55457033383,0.131078485318696,0.0680740385390036,0.4817560074917041,34.232339541211935
114,TAIL,15347.578771482533,0.0049367898186282,0.0670275795810152,0.4173957365982621,33.248161733460755
115,EMP,14268.123601725323,0.0490498446473399,0.0494325200144323,0.5140427926859358,34.01410166289637
115,KDE,14268.123601725323,0.1000762769087166,0.0447413225766124,0.6866020142387133,46.2246089037142
115,TAIL,14268.123601725323,0.0909693981641142,0.0290182917580216,0.2748064986193588,18.471489143447226
116,EMP,3901.253666226028,0.2038455036461738,0.0038981756712683,0.2378428061179764,15.635290081399596
116,KDE,6881.008805923992,0.1585336392387282,0.0040276397618318,0.09379050872899,6.055419556206033
116,TAIL,13894.323483838183,0.0223269448104179,0.0306090399533432,0.1639860522739878,15.170850440950382
117,EMP,14268.123601725323,0.3261697633146487,0.0395721978327903,0.9303335638373892,58.043643467727456
117,KDE,14268.123601725323,0.4485672303342471,0.0358141411005744,1.4175889738002898,94.36069645420574
117,TAIL,14268.123601725323,0.2738392324988039,0.0675584514483343,0.7603148815262913,50.72768697964822
118,EMP,8393.272690329804,0.009420966963421,0.0142815145488178,0.0238399753850552,7.065718005520268
118,KDE,14268.123601725323,0.0522667165825627,0.0135363652677411,0.171229126913427,11.3752016216276
118,TAIL,13894.323483838183,0.0234841530142454,0.0384543247284265,0.2444214975282664,19.22004517295743
119,EMP,14268.123601725323,0.2129437369336112,0.0524197877484095,0.7100125147665168,45.302150216988856
119,KDE,14268.123601725323,0.2876078473728861,0.047429625035239,1.0587748964011752,70.6730085195822
119,TAIL,14268.123601725323,0.2014771268470987,0.0480282529653375,0.5655385130418445,37.90294496460889
120,EMP,7865.219456793637,0.1172299543077142,0.000533518110828,0.1468289514157285,11.349251198103648
120,KDE,4624.568239650172,0.0823136524761385,8.019219644664024e-05,0.0671821408109269,2.685170823253429
120,TAIL,12453.378611107772,0.1068639117381014,0.0379390604137045,0.3320783806767931,23.323583027684226
121,EMP,14268.123601725323,0.0768012016686039,0.0112359408845106,0.1847593702893068,12.34503786065224
121,KDE,14268.123601725323,0.0084673870749769,0.0122975044324183,0.4277762922244177,29.1646937964321
121,TAIL,13146.377014322828,0.0249710471813563,0.0162110727173638,0.1363204966917339,9.346587087082856
122,EMP,9160.686910810364,0.0744588649570553,0.0186123188527571,0.084488521055649,9.208364840639137
122,KDE,13894.323483838183,0.0265384775991004,0.0222529661715564,0.1337830033254294,11.253079485890618
122,TAIL,7545.851016263788,0.0121066674545558,0.0094848525892013,0.0601409238174276,4.953628660981027
123,EMP,8668.922052155664,0.2772716191512597,0.051796501905318,0.6006158775328272,42.12255216055421
123,KDE,9457.679597336282,0.2456585615950662,0.0511815187482849,0.5188882986645255,35.79543231217869
123,TAIL,12312.442532972847,0.1862375436887466,0.0468147323712722,0.490304954882125,34.189397430726814
124,EMP,11093.313221605598,0.3194471937462237,0.0254856075633394,0.595493788025646,41.43282471961169
124,KDE,8634.587118842122,0.2869739474675499,0.0253297958732769,0.5208006866949413,36.083962442136425
124,TAIL,9394.289069015636,0.2370608702049329,0.0392061480106473,0.544987540391975,37.7606942635443
125,EMP,8652.258429640904,0.2405906657624218,0.0234383832754604,0.125539846969939,11.596039493123309
125,KDE,28245.75461791425,0.1555356984279476,0.017455815896746,0.0999185051157573,8.711239607714214
125,TAIL,14268.123601725323,0.0771180994298125,0.0125052042753543,0.1918673819684696,12.955913458698204
126,EMP,19717.596653152257,0.1830845242687223,0.0337715640976874,0.3239084913409192,22.882716170141805
126,KDE,10722.853832921011,0.1394853343169829,0.0334935326976814,0.19943513594395,16.60225166407712
126,TAIL,14055.649199730406,0.0832105994520127,0.0438860993484824,0.3358014689241411,24.694819540162733
127,EMP,14268.123601725323,0.0160001055029206,0.016559006621265,0.2083254175829274,13.779186315201304
127,KDE,14268.123601725323,0.0718399935204263,0.0152213709024486,0.4531206894496108,30.493047411125207
127,TAIL,13894.323483838183,0.0578782462347211,0.0216896763332761,0.1571409978121998,11.237838805732466
128,EMP,14268.123601725323,0.1251165703287421,0.0241606958873747,0.2014670676880395,15.832625791546358
128,KDE,14268.123601725323,0.0594885477844882,0.026562544627281,0.3966287545439104,27.22392880432874
128,TAIL,14268.123601725323,0.1134594434300394,0.032415068538022,0.3476147427372407,23.43177829192261
129,EMP,13894.323483838183,0.1952613406952259,0.0247892989431893,0.1470532020743797,12.284356690136264
129,KDE,14268.123601725323,0.1226190314258183,0.0219075630710677,0.260226862303871,18.034881615893102
129,TAIL,6356.333285955298,0.1282149722892089,0.0070661000220994,0.122228736677635,8.404040160070851
130,EMP,13894.323483838183,0.0550482787770572,0.0289038897690985,0.1407623071817059,14.300075364765654
130,KDE,14268.123601725323,0.1120549409939974,0.0281953609676701,0.3760512107770609,24.77937012464504
130,TAIL,14268.123601725323,0.0536004389062546,0.0278510693472857,0.2536522155500758,17.133629394520167
131,EMP,8362.707335684552,0.3450938363582548,0.0150787535795845,0.6177913187206203,43.22346503593433
131,KDE,8766.59472118018,0.312828373252141,0.0161007981741176,0.5637560304301553,39.42225495842162
131,TAIL,8289.40685346764,0.2775855496125868,0.0335552934824859,0.570370525906096,39.618187737730366
132,EMP,26590.98246615163,0.2498232684545404,0.0187972191526667,0.1681359690953172,15.04283110176485
132,KDE,20927.25481541061,0.2066281870726219,0.0136455254298805,0.1196234644337219,9.305644076716726
132,TAIL,878.4789636902925,0.0073366673556674,0.0047139038733097,0.0131641635509587,2.332183702231582
133,EMP,15778.909548542875,0.2160059183717435,0.032453661871284,0.2674458140841334,18.681676591885125
133,KDE,28245.75461791425,0.1677179019400414,0.0339359624095533,0.1780274905599008,16.789671698488572
133,TAIL,13604.373649415664,0.1425080919191308,0.0456309597717677,0.4288529880497307,30.098162583635784
134,EMP,13894.323483838183,0.1243249623599193,0.0256990739456379,0.2042567403996301,13.624669699225072
134,KDE,14268.123601725323,0.057090796950361,0.0262314794689872,0.4025847499987958,27.154334186358696
134,TAIL,14268.123601725323,0.1128553160329962,0.0158994324948747,0.2436480544763564,16.358819020297332
135,EMP,13894.323483838183,0.0626935015189643,0.018750335669305,0.0997659047298692,9.276648068052715
135,KDE,14268.123601725323,0.0154490233413845,0.0159858349344867,0.3010766838343904,20.137420351129627
135,TAIL,14268.123601725323,0.1185113864101855,0.0286002848308435,0.3017874051965341,20.313606638545416
136,EMP,9482.918614325215,0.0269953060317775,0.0058795804147894,0.1697840559299148,8.54004465682319
136,KDE,9482.918614325215,0.0827661626078919,0.00164768728322,0.4110481416280885,27.601017401453262
136,TAIL,3012.874107566869,0.051699146980739,0.0026116091430543,0.0655625840917677,4.354184042879116
137,EMP,15428.531707939175,0.1223235649668583,0.026711008324323,0.2420574111381357,17.4450927085624
137,KDE,8698.022309027923,0.0850364669007653,0.0264274763529216,0.1194271514204365,13.074880459562731
137,TAIL,10134.103286206517,0.1476880191022187,0.0370177814070381,0.3812105782443982,26.25972875866627
138,EMP,14268.123601725323,0.0085929255623405,0.0478503218816338,0.5481802134363848,37.97160942729917
138,KDE,14268.123601725323,0.057579725588882,0.0487855757304791,0.7540293373059134,50.23751388620855
138,TAIL,14268.123601725323,0.1425237299387906,0.0303416006501027,0.3854347074283735,25.91250272436498
139,EMP,6958.3128815522,0.0677176416176785,0.005072835577835,0.1360524175029785,10.04764834187534
139,KDE,9482.918614325215,0.0179292329024324,0.0049430723370511,0.0751440692683821,4.727704310186336
139,TAIL,3583.650208713383,0.0259677902864796,0.0014162581546457,0.0648818665762721,4.422521023265394
140,EMP,3641.260736955226,0.1749673631759429,0.0001677631925434,0.1723502209527075,11.321056927051622
140,KDE,3399.448873773631,0.136541209210783,0.0010972071976389,0.0575883289507538,3.38816823613978
140,TAIL,8339.729599485278,0.1343011753976801,0.0171654451647221,0.3114638852240696,21.3556170645662
141,EMP,14356.06032795904,0.261392504988357,0.0459095227484164,0.5108896423800154,35.02124965164466
141,KDE,9755.801154330476,0.2299435771260932,0.0463010785114647,0.4393811313086372,29.855625919778724
141,TAIL,87068.56556560937,0.1744170613361727,0.0733037561780578,0.5534802774219116,41.432219616673365
142,EMP,9646.00870054474,0.2306898377149068,0.0355083016268235,0.4254318200286252,28.86318553049629
142,KDE,8284.310203938538,0.194143723847066,0.0384933214152704,0.340730905399761,23.04466316010004
142,TAIL,12869.630088832022,0.1283357656732611,0.0399446970860874,0.3802043590227236,26.60714188651228
143,EMP,13146.377014322828,0.1989562239301668,0.008268866713071,0.0908463760368745,5.053560085143992
143,KDE,9482.918614325215,0.1466920507981995,0.006298021500103,0.1726555379697057,12.15219716998012
143,TAIL,13894.323483838183,0.0250930749552176,0.0198610667135355,0.1424856182111941,10.516833715760846
144,EMP,28686.44797197481,0.1470179473087531,0.0487554050343884,0.3028115068129454,28.329230070658767
144,KDE,28245.75461791425,0.2090174017790747,0.0443392001296116,0.0737602743484425,21.936628894314
144,TAIL,91465.3741263916,0.2483297629903029,0.0849110555749811,0.699534142908798,50.75090858302892
145,EMP,12770.791634419002,0.1588627277825791,0.0166349245890412,0.1206075955188425,8.503444580701233
145,KDE,28245.75461791425,0.1145672622381624,0.0192244585142855,0.0334984589750404,9.511218309966193
145,TAIL,14268.123601725323,0.0550940726247634,0.0113564771949537,0.1759587242266076,12.049847151100918
146,EMP,13146.377014322828,0.1945632144982471,0.0342141644319175,0.2575160038799396,18.51921269677505
146,KDE,14268.123601725323,0.1167176843080598,0.0313422315685707,0.3964884752182473,27.41686311486229
146,TAIL,14268.123601725323,0.1658428692385077,0.0667258094244415,0.6554062243875314,43.5204837914688
147,EMP,13262.752174023022,0.2501291122335451,0.065432096023891,0.5447387244032309,38.407713353448834
147,KDE,11267.35623020058,0.2171595290315845,0.0670842955054818,0.4544476431220072,33.605413280519166
147,TAIL,14103.291608658,0.1371651775856822,0.0489192346417852,0.395805518431877,27.94064447861969
148,EMP,19560.351210211404,0.156849331551169,0.0270698913589137,0.1235266350443242,13.392712525576377
148,KDE,15002.299448389873,0.1121832375456656,0.0284871295186798,0.2163615362526304,14.800749158844436
148,TAIL,14268.123601725323,0.054957837823401,0.0183771390373717,0.1831563055290938,12.383277498412586
149,EMP,28245.75461791425,0.1308874747010069,0.0483195736437059,0.0932800092100598,23.905901600727383
149,KDE,28245.75461791425,0.1831705985032146,0.0506088714519788,0.2305468810688212,25.038521862298307
149,TAIL,14612.57165644473,0.0278955056652469,0.0393771137967199,0.1848777762264802,19.501491446493223
150,EMP,11456.61349280458,0.1507536569816435,0.0350071761233315,0.2635930493938687,20.18164018787932
150,KDE,28245.75461791425,0.1082499893173377,0.0328535345472533,0.1172063405072697,16.254145161006377
150,TAIL,15036.141287878156,0.0960289642204788,0.0441628567173409,0.3232193588128005,24.395639774952585
151,EMP,14268.123601725323,0.1305727484347494,0.02117930904042,0.3221758314631093,20.97335864090584
151,KDE,14268.123601725323,0.1972280102935654,0.0185006812974408,0.5574882186476968,37.6099859133792
151,TAIL,14268.123601725323,0.1527085916610928,0.0208328683068454,0.3412096632726749,23.05275769190849
152,EMP,9734.039889928676,0.2604882245404049,0.0270452537471489,0.331018464236625,23.11512281247928
152,KDE,10013.741680376335,0.2140414219052288,0.0289094549357437,0.2522212881604415,16.61702887137254
152,TAIL,8329.74384052441,0.2076949883537736,0.0281178704970482,0.4324708008365184,29.691256801200137
153,EMP,27653.31881161655,0.2423919328295457,0.0648626154408301,0.4768030205247187,36.65302008944726
153,KDE,19565.67773730897,0.1947151498292065,0.0671745527347679,0.4083435990464487,33.790579219425325
153,TAIL,17275.135842309643,0.0155044979291944,0.0438190533589369,0.2293515828959182,21.958991461185203
154,EMP,14268.123601725323,0.2049681304688581,0.0223338163378196,0.2182502409690235,14.517749231472344
154,KDE,14268.123601725323,0.2657288223381444,0.0238113289065521,0.5275709055289481,35.32201922067165
154,TAIL,13146.377014322828,0.0040099305556522,0.012482195237596,0.0987270395480978,6.949554239387753
155,EMP,13894.323483838183,0.1823754948063183,0.0313194952847225,0.1437164402072031,15.495185822248017
155,KDE,15079.910450039535,0.129780566772013,0.0338931961131321,0.2882106670323873,19.44574940557565
155,TAIL,14268.123601725323,0.08340492055505,0.0261952629542248,0.2735443878634511,18.52791927149768
156,EMP,13894.323483838183,0.1710638834311746,0.0311255565472901,0.2471432205238223,16.126905869411008
156,KDE,14268.123601725323,0.2354731698075184,0.0305721107123159,0.5499126992124099,36.53132156592808
156,TAIL,13894.323483838183,0.042670785413769,0.023690193257896,0.1776682882993557,12.537571025570749
157,EMP,10480.24864717366,0.3319272486889641,0.0160137798027883,0.5228389603605711,37.02488612766753
157,KDE,11050.086209905126,0.287821553839012,0.0154878992090522,0.4507658796417322,31.523478881516755
157,TAIL,9170.917689560085,0.2057757088771875,0.0351472885566592,0.4772435698185041,32.99065074912546
158,EMP,9000.186815102896,0.1982240693418394,0.0194490223613482,0.1254808410721457,10.393369250761523
158,KDE,28245.75461791425,0.1215627665407272,0.0181573440753204,0.0275388936809911,8.983268022930973
158,TAIL,8932.469944333141,0.0580241015719252,0.0179474543206815,0.1680251368534303,11.580530497401536
159,EMP,16087.2932377974,0.2747827034864604,0.0575907528795353,0.4968897006412308,34.46518836260368
159,KDE,10599.1153795328,0.2209073066475076,0.0554315361106309,0.3992107893625656,28.31511546051354
159,TAIL,10999.531082465728,0.1166550170717614,0.033597535755208,0.3440254831714812,23.89072842972925
160,EMP,81007.93765394234,0.3697671997250655,0.0898590965274955,0.8795406095658167,63.69132785737371
160,KDE,86979.16435248787,0.3470591365850424,0.0909728589976765,0.8442864184308922,61.0127807390026
160,TAIL,105540.13339115048,0.3453098720896589,0.1099795103170016,0.8808466817329672,66.30304205918155
161,EMP,14268.123601725323,0.0644061008633219,0.0381991700951963,0.3604420427860974,24.22937967648794
161,KDE,14268.123601725323,0.0154569483308647,0.0366091811662311,0.513591362665546,34.924405420366426
161,TAIL,1835.5640747980733,0.0057281110776007,0.00350465585063,0.0253896671680629,1.8579051583149149
162,EMP,4221.04487097222,0.1509940027275375,0.0057469046977113,0.0780797468925348,5.449984011480475
162,KDE,9482.918614325215,0.1077231930175491,0.0066876614858027,0.0867403279402341,6.090774976960203
162,TAIL,1066.4535729498084,0.0269971524893256,0.007784897818581,0.0170938030498976,3.8515447713797775
163,EMP,13894.323483838183,0.213037286087962,0.0420905251558699,0.3346977857161079,23.30034726192384
163,KDE,14268.123601725323,0.1347184100500188,0.0432443008640997,0.4874825496512272,32.733759472867376
163,TAIL,14268.123601725323,0.1810007607402246,0.0503679299368454,0.5451797608498901,36.541018032807656
164,EMP,9872.975837869672,0.1914829448076021,0.0142039287459532,0.1554405474825169,10.835273960511325
164,KDE,10487.887669148338,0.1495315096161983,0.013447204598564,0.0794857229336869,6.670078483383447
164,TAIL,7476.611363735257,0.005775555541925,0.0094845573803261,0.046398114430075,4.692444042085738
165,EMP,4463.860664637035,0.135933584479845,0.0055855273046563,0.1516748270938345,10.43560411296089
165,KDE,1761.9924881228555,0.0937168837090944,0.0061938728106095,0.0298291808974774,3.078942947264909
165,TAIL,10179.70593750332,0.0754547213099529,0.0261146699117218,0.2501251064129884,17.36299915392227
166,EMP,13946.550229801176,0.0277778335697057,0.0592460769123971,0.3589571363999782,29.424256186659395
166,KDE,14268.123601725323,0.018041230697262,0.0560425689377841,0.5201691619373702,33.9323760377699
166,TAIL,13894.323483838183,0.0454838903977566,0.0350476407410947,0.2464028862884164,18.08562736954645
167,EMP,16337.314579206311,0.2487670718164202,0.0405094191983246,0.3346409825898029,22.44397660664872
167,KDE,8715.913874800937,0.2049561465297461,0.0413681203042076,0.2462175695867874,20.466699906990087
167,TAIL,12257.583091590655,0.1144975441477501,0.0397299972197081,0.3521002309697294,24.625110950957698
168,EMP,14268.123601725323,0.3574746640483973,0.0184644686853865,0.3345676783147212,20.49025349572761
168,KDE,14268.123601725323,0.4363644402755153,0.0229297017240807,0.7949280175981521,52.97303597667726
168,TAIL,14268.123601725323,0.1725817669501444,0.0521861834293929,0.5466294926214486,36.53631496473503
169,EMP,5436.303355946413,0.211683118135925,0.0052180992700954,0.2528627278385432,16.883505414173513
169,KDE,9946.611816246786,0.1800407737843056,0.0094111986392756,0.1805142298480201,11.885957538304298
169,TAIL,8049.685164688776,0.0181468657329962,0.0123954993095548,0.0955523311343101,6.860048584454493
170,EMP,10678.558674816146,0.2552374559468931,0.0509603832048022,0.4847197920392687,32.41220569186677
170,KDE,9596.687898416072,0.2158378961377664,0.0525946172774046,0.4005513931554041,27.68015383651234
170,TAIL,10568.518974560417,0.0648308220158969,0.0300833733412215,0.2744491327278884,19.16666498863737
171,EMP,20615.481651926515,0.1656847521934766,0.0164654317044827,0.1819119248326333,14.705072656553078
171,KDE,28245.75461791425,0.1143993000986726,0.0168043228170207,0.050846127577533,8.313866564567324
171,TAIL,10472.723398953056,0.0613203801631534,0.0251507671547022,0.1822678053026709,13.425537812394374
172,EMP,14268.123601725323,0.0244577809873916,0.0231449227743445,0.2543030362956341,16.217903645792166
172,KDE,14268.123601725323,0.0806818302257675,0.0250998996684599,0.4797507228886102,32.371955176500144
172,TAIL,14268.123601725323,0.0800352400348587,0.0491762066674843,0.4144085502528926,27.61063106917668
173,EMP,13922.582750919068,0.0699610426878897,0.0132247360163439,0.1782671611630585,11.527001129356492
173,KDE,6340.706852986374,0.0264956250120016,0.0096333488750136,0.0246455536129715,4.766057995247897
173,TAIL,9924.443743766078,0.0628145422398618,0.0264357847129522,0.228523025889981,15.894488826766072
174,EMP,9542.554308899162,0.2697327423537328,0.0422101748134888,0.5291321283420537,36.41697919894837
174,KDE,10219.647164615906,0.2312868469861663,0.0439009868458346,0.4569795134529947,31.28391931268477
174,TAIL,72865.2321118639,0.2447999658146034,0.0566330657149387,0.6090302406670367,42.75036254075702
175,EMP,13894.323483838183,0.1676693363296257,0.0144863318807801,0.12930923777981,7.984701086179677
175,KDE,14268.123601725323,0.1060611191928427,0.0141962450568595,0.2349693284302773,16.49079201264972
175,TAIL,14268.123601725323,0.1701053841653483,0.0636184596714381,0.6423796411302212,42.83507146442672
176,EMP,14268.123601725323,0.0593149993537907,0.0596349492531944,0.583836286740969,36.36854220785533
176,KDE,14268.123601725323,0.1297386801188354,0.0619001165208672,0.9111215582443106,60.25957851959788
176,TAIL,13894.323483838183,0.0033424539462172,0.0313501405049166,0.1583932044026595,15.510347413364167
177,EMP,10450.272539659714,0.0055571554035565,0.043181580122517,0.2421916640692422,21.363901366031246
177,KDE,28245.75461791425,0.0572036343846295,0.0414660528889259,0.0431912201275166,20.51515163280711
177,TAIL,11304.621731543912,0.03573275884832,0.0273480812601783,0.1711193037256601,14.05174884459287
178,EMP,5310.56442460097,0.2809438798861093,0.0014128953173508,0.2638298310324041,17.00424143837584
178,KDE,6534.36682588131,0.2212860400598897,0.0008662497196032,0.1504492932189585,9.332256274853403
178,TAIL,8486.323740723336,0.0600830865481738,0.0121466035559057,0.1476936622994059,10.078508098234714
179,EMP,102279.96970945896,0.2725601760183975,0.095604124583908,0.7115814154214318,55.89936773913974
179,KDE,88526.88630009163,0.2387959181824567,0.0951812671489456,0.6444141373724163,51.30762855599932
179,TAIL,104641.84298162875,0.2711005901095381,0.0991213390316203,0.7639969451073099,58.20947823803064
180,EMP,17120.520578030497,0.1000124245968519,0.0771615961569513,0.5344471342951951,38.490541227712725
180,KDE,14268.123601725323,0.1545803303251741,0.0752353984819947,0.8069091420563553,52.30523160182547
180,TAIL,13894.323483838183,0.0381077923966451,0.0296769340055923,0.2259284490718382,15.848507886726663
181,EMP,14268.123601725323,0.1322142691655031,0.119437589225262,1.3751964540483028,87.85745594779284
181,KDE,14268.123601725323,0.2310651146925171,0.1196022337545402,1.7538426752775764,112.99322561670424
181,TAIL,14268.123601725323,0.5330567238269226,0.0997254547625891,1.2759574287479114,84.88686044738246
182,EMP,14268.123601725323,0.4135998956792007,0.028738261578352,0.636022126776793,40.755751724660456
182,KDE,14268.123601725323,0.5069964854569643,0.0279992493236222,1.046142720024234,70.15516054479279
182,TAIL,9482.918614325215,0.0490910523324737,0.0048820284215153,0.0942406274697606,6.316543388716532
183,EMP,14268.123601725323,0.1449339617782539,0.0361925922389193,0.3321193182775109,22.3642940481327
183,KDE,14268.123601725323,0.2195271564392443,0.0384176939865943,0.6528116947395097,43.56082042383167
183,TAIL,14268.123601725323,0.1451043824982396,0.0171315705243121,0.2905517943364684,19.624769683953826
184,EMP,12813.209451977888,0.2680638897010902,0.0312389585183986,0.551130661563191,38.804877261853214
184,KDE,8275.326138687735,0.2403449422206817,0.0314444147873528,0.4696766937206838,32.35894727179708
184,TAIL,13138.756862205246,0.1875728526524724,0.0489553121369451,0.5253509679180047,36.81515250773945
185,EMP,8317.59081202259,0.2161630719753641,0.0289683743303988,0.4369492905453211,30.191168898958672
185,KDE,8268.321711849525,0.1804050571816754,0.0303525361112217,0.3447029305894777,23.524941068371547
185,TAIL,10451.383670732484,0.189472174935938,0.0399732425505473,0.4821277758251815,33.46980920216499
186,EMP,28245.75461791425,0.4007322271624757,0.0398785510774977,0.293719041758843,22.002657985753643
186,KDE,28245.75461791425,0.4867027856419417,0.0379351283293024,0.6756293147835082,43.77321351973447
186,TAIL,9054.33990841452,0.0040423550267376,0.0097119731643277,0.0408426987155365,4.804957024813557
187,EMP,14409.771615154525,0.1518906796096686,0.0433519267480416,0.4054536083388216,29.487329049638333
