replication_id,history,cap,baseline,delta
153,24,UNCAPPED,EMP-JOINT,0.0
154,12,BINDING,KDE-MC-JOINT,-7.473948835020634
154,12,BINDING,EMP-JOINT,-7.473948835020634
154,12,DISTANT,KDE-MC-JOINT,-7.952557801085098
154,12,DISTANT,EMP-JOINT,-7.952557801085098
154,12,Q999,KDE-MC-JOINT,-7.868878576806834
154,12,Q999,EMP-JOINT,-7.868878576806834
154,12,UNCAPPED,KDE-MC-JOINT,-7.999999999999934
154,12,UNCAPPED,EMP-JOINT,-7.999999999999934
154,24,BINDING,KDE-MC-JOINT,0.0
154,24,BINDING,EMP-JOINT,0.0
154,24,DISTANT,KDE-MC-JOINT,0.0
154,24,DISTANT,EMP-JOINT,0.0
154,24,Q999,KDE-MC-JOINT,0.0
154,24,Q999,EMP-JOINT,0.0
154,24,UNCAPPED,KDE-MC-JOINT,0.0
154,24,UNCAPPED,EMP-JOINT,0.0
155,12,BINDING,KDE-MC-JOINT,7.473948835020634
155,12,BINDING,EMP-JOINT,0.0
155,12,DISTANT,KDE-MC-JOINT,7.952557801085098
155,12,DISTANT,EMP-JOINT,7.952557801085098
155,12,Q999,KDE-MC-JOINT,7.868878576806834
155,12,Q999,EMP-JOINT,7.868878576806834
155,12,UNCAPPED,KDE-MC-JOINT,0.0
155,12,UNCAPPED,EMP-JOINT,7.999999999999934
155,24,BINDING,KDE-MC-JOINT,-7.473948835020634
155,24,BINDING,EMP-JOINT,-7.473948835020634
155,24,DISTANT,KDE-MC-JOINT,-7.952557801085098
155,24,DISTANT,EMP-JOINT,-7.952557801085098
155,24,Q999,KDE-MC-JOINT,-7.868878576806834
155,24,Q999,EMP-JOINT,-7.868878576806834
155,24,UNCAPPED,KDE-MC-JOINT,0.0
155,24,UNCAPPED,EMP-JOINT,0.0
156,12,BINDING,KDE-MC-JOINT,0.0
156,12,BINDING,EMP-JOINT,0.0
156,12,DISTANT,KDE-MC-JOINT,0.0
156,12,DISTANT,EMP-JOINT,0.0
156,12,Q999,KDE-MC-JOINT,0.0
156,12,Q999,EMP-JOINT,0.0
156,12,UNCAPPED,KDE-MC-JOINT,0.0
156,12,UNCAPPED,EMP-JOINT,0.0
156,24,BINDING,KDE-MC-JOINT,9.622783886160834
156,24,BINDING,EMP-JOINT,9.622783886160834
156,24,DISTANT,KDE-MC-JOINT,7.8598972563295995
156,24,DISTANT,EMP-JOINT,10.572523553195
156,24,Q999,KDE-MC-JOINT,7.6127820471328675
156,24,Q999,EMP-JOINT,10.406472592517833
156,24,UNCAPPED,KDE-MC-JOINT,10.666666666666636
156,24,UNCAPPED,EMP-JOINT,7.999999999999969
157,12,BINDING,KDE-MC-JOINT,-9.622783886160834
157,12,BINDING,EMP-JOINT,-2.1488350511402
157,12,DISTANT,KDE-MC-JOINT,-2.6199657521099002
157,12,DISTANT,EMP-JOINT,-2.6199657521099002
157,12,Q999,KDE-MC-JOINT,7.868878576806834
157,12,Q999,EMP-JOINT,0.0
157,12,UNCAPPED,KDE-MC-JOINT,7.999999999999934
157,12,UNCAPPED,EMP-JOINT,0.0
157,24,BINDING,KDE-MC-JOINT,0.0
157,24,BINDING,EMP-JOINT,0.0
157,24,DISTANT,KDE-MC-JOINT,0.0
157,24,DISTANT,EMP-JOINT,0.0
157,24,Q999,KDE-MC-JOINT,0.0
157,24,Q999,EMP-JOINT,0.0
157,24,UNCAPPED,KDE-MC-JOINT,0.0
157,24,UNCAPPED,EMP-JOINT,0.0
158,12,BINDING,KDE-MC-JOINT,0.0
158,12,BINDING,EMP-JOINT,0.0
158,12,DISTANT,KDE-MC-JOINT,2.6199657521099002
158,12,DISTANT,EMP-JOINT,0.0
158,12,Q999,KDE-MC-JOINT,0.0
158,12,Q999,EMP-JOINT,0.0
158,12,UNCAPPED,KDE-MC-JOINT,7.999999999999934
158,12,UNCAPPED,EMP-JOINT,7.999999999999934
158,24,BINDING,KDE-MC-JOINT,0.0
158,24,BINDING,EMP-JOINT,0.0
158,24,DISTANT,KDE-MC-JOINT,0.0
158,24,DISTANT,EMP-JOINT,0.0
158,24,Q999,KDE-MC-JOINT,0.0
158,24,Q999,EMP-JOINT,0.0
158,24,UNCAPPED,KDE-MC-JOINT,0.0
158,24,UNCAPPED,EMP-JOINT,0.0
159,12,BINDING,KDE-MC-JOINT,0.0
159,12,BINDING,EMP-JOINT,0.0
159,12,DISTANT,KDE-MC-JOINT,0.0
159,12,DISTANT,EMP-JOINT,0.0
159,12,Q999,KDE-MC-JOINT,0.0
159,12,Q999,EMP-JOINT,0.0
159,12,UNCAPPED,KDE-MC-JOINT,0.0
159,12,UNCAPPED,EMP-JOINT,0.0
159,24,BINDING,KDE-MC-JOINT,-3.1762787327403332
159,24,BINDING,EMP-JOINT,-3.1762787327403332
159,24,DISTANT,KDE-MC-JOINT,0.0
159,24,DISTANT,EMP-JOINT,0.0
159,24,Q999,KDE-MC-JOINT,0.0
159,24,Q999,EMP-JOINT,0.0
159,24,UNCAPPED,KDE-MC-JOINT,0.0
159,24,UNCAPPED,EMP-JOINT,0.0
160,12,BINDING,KDE-MC-JOINT,0.0
160,12,BINDING,EMP-JOINT,0.0
160,12,DISTANT,KDE-MC-JOINT,0.0
160,12,DISTANT,EMP-JOINT,0.0
160,12,Q999,KDE-MC-JOINT,2.7936905453849663
160,12,Q999,EMP-JOINT,2.7936905453849663
160,12,UNCAPPED,KDE-MC-JOINT,2.6666666666666665
160,12,UNCAPPED,EMP-JOINT,2.6666666666666665
160,24,BINDING,KDE-MC-JOINT,0.0
160,24,BINDING,EMP-JOINT,0.0
160,24,DISTANT,KDE-MC-JOINT,0.0
160,24,DISTANT,EMP-JOINT,0.0
160,24,Q999,KDE-MC-JOINT,0.0
160,24,Q999,EMP-JOINT,0.0
160,24,UNCAPPED,KDE-MC-JOINT,0.0
160,24,UNCAPPED,EMP-JOINT,0.0
161,12,BINDING,KDE-MC-JOINT,0.0
161,12,BINDING,EMP-JOINT,0.0
161,12,DISTANT,KDE-MC-JOINT,0.0
161,12,DISTANT,EMP-JOINT,0.0
161,12,Q999,KDE-MC-JOINT,0.0
161,12,Q999,EMP-JOINT,0.0
161,12,UNCAPPED,KDE-MC-JOINT,0.0
161,12,UNCAPPED,EMP-JOINT,0.0
161,24,BINDING,KDE-MC-JOINT,0.0
161,24,BINDING,EMP-JOINT,0.0
161,24,DISTANT,KDE-MC-JOINT,-2.7126262968654
161,24,DISTANT,EMP-JOINT,-2.7126262968654
161,24,Q999,KDE-MC-JOINT,-2.7936905453849663
161,24,Q999,EMP-JOINT,-2.7936905453849663
161,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
161,24,UNCAPPED,EMP-JOINT,-2.6666666666666665
162,12,BINDING,KDE-MC-JOINT,0.0
162,12,BINDING,EMP-JOINT,0.0
162,12,DISTANT,KDE-MC-JOINT,-2.7126262968654
162,12,DISTANT,EMP-JOINT,-2.7126262968654
162,12,Q999,KDE-MC-JOINT,0.0
162,12,Q999,EMP-JOINT,0.0
162,12,UNCAPPED,KDE-MC-JOINT,0.0
162,12,UNCAPPED,EMP-JOINT,0.0
162,24,BINDING,KDE-MC-JOINT,0.0
162,24,BINDING,EMP-JOINT,0.0
162,24,DISTANT,KDE-MC-JOINT,0.0
162,24,DISTANT,EMP-JOINT,0.0
162,24,Q999,KDE-MC-JOINT,0.0
162,24,Q999,EMP-JOINT,0.0
162,24,UNCAPPED,KDE-MC-JOINT,0.0
162,24,UNCAPPED,EMP-JOINT,0.0
163,12,BINDING,KDE-MC-JOINT,-3.1762787327403332
163,12,BINDING,EMP-JOINT,-3.1762787327403332
163,12,DISTANT,KDE-MC-JOINT,-2.7126262968654
163,12,DISTANT,EMP-JOINT,-2.7126262968654
163,12,Q999,KDE-MC-JOINT,-2.7936905453849663
163,12,Q999,EMP-JOINT,-2.7936905453849663
163,12,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
163,12,UNCAPPED,EMP-JOINT,-2.6666666666666665
163,24,BINDING,KDE-MC-JOINT,6.4465051534205005
163,24,BINDING,EMP-JOINT,6.4465051534205005
163,24,DISTANT,KDE-MC-JOINT,7.8598972563295995
163,24,DISTANT,EMP-JOINT,10.572523553195
163,24,Q999,KDE-MC-JOINT,10.406472592517833
163,24,Q999,EMP-JOINT,7.6127820471328675
163,24,UNCAPPED,KDE-MC-JOINT,7.999999999999969
163,24,UNCAPPED,EMP-JOINT,7.999999999999969
164,12,BINDING,KDE-MC-JOINT,0.0
164,12,BINDING,EMP-JOINT,0.0
164,12,DISTANT,KDE-MC-JOINT,0.0
164,12,DISTANT,EMP-JOINT,0.0
164,12,Q999,KDE-MC-JOINT,0.0
164,12,Q999,EMP-JOINT,0.0
164,12,UNCAPPED,KDE-MC-JOINT,0.0
164,12,UNCAPPED,EMP-JOINT,0.0
164,24,BINDING,KDE-MC-JOINT,9.622783886160834
164,24,BINDING,EMP-JOINT,9.622783886160834
164,24,DISTANT,KDE-MC-JOINT,10.572523553195
164,24,DISTANT,EMP-JOINT,10.572523553195
164,24,Q999,KDE-MC-JOINT,10.406472592517833
164,24,Q999,EMP-JOINT,10.406472592517833
164,24,UNCAPPED,KDE-MC-JOINT,10.666666666666636
164,24,UNCAPPED,EMP-JOINT,10.666666666666636
165,12,BINDING,KDE-MC-JOINT,1.0274436816001329
165,12,BINDING,EMP-JOINT,1.0274436816001329
165,12,DISTANT,KDE-MC-JOINT,0.09266054475549987
165,12,DISTANT,EMP-JOINT,0.09266054475549987
165,12,Q999,KDE-MC-JOINT,0.2560965296739665
165,12,Q999,EMP-JOINT,0.2560965296739665
165,12,UNCAPPED,KDE-MC-JOINT,-3.382710778154774e-14
165,12,UNCAPPED,EMP-JOINT,-3.382710778154774e-14
165,24,BINDING,KDE-MC-JOINT,0.0
165,24,BINDING,EMP-JOINT,0.0
165,24,DISTANT,KDE-MC-JOINT,0.0
165,24,DISTANT,EMP-JOINT,0.0
165,24,Q999,KDE-MC-JOINT,0.0
165,24,Q999,EMP-JOINT,0.0
165,24,UNCAPPED,KDE-MC-JOINT,0.0
165,24,UNCAPPED,EMP-JOINT,0.0
166,12,BINDING,KDE-MC-JOINT,0.0
166,12,BINDING,EMP-JOINT,0.0
166,12,DISTANT,KDE-MC-JOINT,0.0
166,12,DISTANT,EMP-JOINT,0.0
166,12,Q999,KDE-MC-JOINT,0.0
166,12,Q999,EMP-JOINT,0.0
166,12,UNCAPPED,KDE-MC-JOINT,0.0
166,12,UNCAPPED,EMP-JOINT,0.0
166,24,BINDING,KDE-MC-JOINT,0.0
166,24,BINDING,EMP-JOINT,0.0
166,24,DISTANT,KDE-MC-JOINT,0.0
166,24,DISTANT,EMP-JOINT,0.0
166,24,Q999,KDE-MC-JOINT,0.0
166,24,Q999,EMP-JOINT,0.0
166,24,UNCAPPED,KDE-MC-JOINT,0.0
166,24,UNCAPPED,EMP-JOINT,0.0
167,12,BINDING,KDE-MC-JOINT,0.0
167,12,BINDING,EMP-JOINT,0.0
167,12,DISTANT,KDE-MC-JOINT,0.0
167,12,DISTANT,EMP-JOINT,0.0
167,12,Q999,KDE-MC-JOINT,0.0
167,12,Q999,EMP-JOINT,0.0
167,12,UNCAPPED,KDE-MC-JOINT,0.0
167,12,UNCAPPED,EMP-JOINT,0.0
167,24,BINDING,KDE-MC-JOINT,0.0
167,24,BINDING,EMP-JOINT,0.0
167,24,DISTANT,KDE-MC-JOINT,0.0
167,24,DISTANT,EMP-JOINT,0.0
167,24,Q999,KDE-MC-JOINT,0.0
167,24,Q999,EMP-JOINT,0.0
167,24,UNCAPPED,KDE-MC-JOINT,0.0
167,24,UNCAPPED,EMP-JOINT,0.0
168,12,BINDING,KDE-MC-JOINT,-7.473948835020634
168,12,BINDING,EMP-JOINT,-7.473948835020634
168,12,DISTANT,KDE-MC-JOINT,-7.952557801085098
168,12,DISTANT,EMP-JOINT,-7.952557801085098
168,12,Q999,KDE-MC-JOINT,0.0
168,12,Q999,EMP-JOINT,0.0
168,12,UNCAPPED,KDE-MC-JOINT,0.0
168,12,UNCAPPED,EMP-JOINT,0.0
168,24,BINDING,KDE-MC-JOINT,7.473948835020634
168,24,BINDING,EMP-JOINT,7.473948835020634
168,24,DISTANT,KDE-MC-JOINT,-7.952557801085098
168,24,DISTANT,EMP-JOINT,0.0
168,24,Q999,KDE-MC-JOINT,0.0
168,24,Q999,EMP-JOINT,0.0
168,24,UNCAPPED,KDE-MC-JOINT,7.999999999999934
168,24,UNCAPPED,EMP-JOINT,7.999999999999934
169,12,BINDING,KDE-MC-JOINT,7.473948835020634
169,12,BINDING,EMP-JOINT,7.473948835020634
169,12,DISTANT,KDE-MC-JOINT,7.952557801085098
169,12,DISTANT,EMP-JOINT,7.952557801085098
169,12,Q999,KDE-MC-JOINT,0.0
169,12,Q999,EMP-JOINT,7.868878576806834
169,12,UNCAPPED,KDE-MC-JOINT,7.999999999999934
169,12,UNCAPPED,EMP-JOINT,7.999999999999934
169,24,BINDING,KDE-MC-JOINT,7.473948835020634
169,24,BINDING,EMP-JOINT,7.473948835020634
169,24,DISTANT,KDE-MC-JOINT,0.0
169,24,DISTANT,EMP-JOINT,0.0
169,24,Q999,KDE-MC-JOINT,7.868878576806834
169,24,Q999,EMP-JOINT,7.868878576806834
169,24,UNCAPPED,KDE-MC-JOINT,7.999999999999934
169,24,UNCAPPED,EMP-JOINT,7.999999999999934
170,12,BINDING,KDE-MC-JOINT,7.473948835020634
170,12,BINDING,EMP-JOINT,7.473948835020634
170,12,DISTANT,KDE-MC-JOINT,7.952557801085098
170,12,DISTANT,EMP-JOINT,7.952557801085098
170,12,Q999,KDE-MC-JOINT,7.868878576806834
170,12,Q999,EMP-JOINT,7.868878576806834
170,12,UNCAPPED,KDE-MC-JOINT,7.999999999999934
170,12,UNCAPPED,EMP-JOINT,7.999999999999934
170,24,BINDING,KDE-MC-JOINT,7.473948835020634
170,24,BINDING,EMP-JOINT,7.473948835020634
170,24,DISTANT,KDE-MC-JOINT,7.952557801085098
170,24,DISTANT,EMP-JOINT,7.952557801085098
170,24,Q999,KDE-MC-JOINT,7.868878576806834
170,24,Q999,EMP-JOINT,7.868878576806834
170,24,UNCAPPED,KDE-MC-JOINT,7.999999999999934
170,24,UNCAPPED,EMP-JOINT,7.999999999999934
171,12,BINDING,KDE-MC-JOINT,0.0
171,12,BINDING,EMP-JOINT,0.0
171,12,DISTANT,KDE-MC-JOINT,0.0
171,12,DISTANT,EMP-JOINT,0.0
171,12,Q999,KDE-MC-JOINT,0.0
171,12,Q999,EMP-JOINT,0.0
171,12,UNCAPPED,KDE-MC-JOINT,0.0
171,12,UNCAPPED,EMP-JOINT,0.0
171,24,BINDING,KDE-MC-JOINT,0.0
171,24,BINDING,EMP-JOINT,0.0
171,24,DISTANT,KDE-MC-JOINT,0.0
171,24,DISTANT,EMP-JOINT,0.0
171,24,Q999,KDE-MC-JOINT,0.0
171,24,Q999,EMP-JOINT,0.0
171,24,UNCAPPED,KDE-MC-JOINT,0.0
171,24,UNCAPPED,EMP-JOINT,0.0
172,12,BINDING,KDE-MC-JOINT,9.622783886160834
172,12,BINDING,EMP-JOINT,9.622783886160834
172,12,DISTANT,KDE-MC-JOINT,10.572523553195
172,12,DISTANT,EMP-JOINT,10.572523553195
172,12,Q999,KDE-MC-JOINT,10.406472592517833
172,12,Q999,EMP-JOINT,10.406472592517833
172,12,UNCAPPED,KDE-MC-JOINT,10.666666666666636
172,12,UNCAPPED,EMP-JOINT,10.666666666666636
172,24,BINDING,KDE-MC-JOINT,0.0
172,24,BINDING,EMP-JOINT,0.0
172,24,DISTANT,KDE-MC-JOINT,0.0
172,24,DISTANT,EMP-JOINT,0.0
172,24,Q999,KDE-MC-JOINT,0.0
172,24,Q999,EMP-JOINT,0.0
172,24,UNCAPPED,KDE-MC-JOINT,7.999999999999934
172,24,UNCAPPED,EMP-JOINT,7.999999999999934
173,12,BINDING,KDE-MC-JOINT,0.0
173,12,BINDING,EMP-JOINT,0.0
173,12,DISTANT,KDE-MC-JOINT,0.0
173,12,DISTANT,EMP-JOINT,0.0
173,12,Q999,KDE-MC-JOINT,0.0
173,12,Q999,EMP-JOINT,0.0
173,12,UNCAPPED,KDE-MC-JOINT,0.0
173,12,UNCAPPED,EMP-JOINT,0.0
173,24,BINDING,KDE-MC-JOINT,0.0
173,24,BINDING,EMP-JOINT,0.0
173,24,DISTANT,KDE-MC-JOINT,0.0
173,24,DISTANT,EMP-JOINT,0.0
173,24,Q999,KDE-MC-JOINT,0.0
173,24,Q999,EMP-JOINT,0.0
173,24,UNCAPPED,KDE-MC-JOINT,0.0
173,24,UNCAPPED,EMP-JOINT,0.0
174,12,BINDING,KDE-MC-JOINT,-3.1762787327403332
174,12,BINDING,EMP-JOINT,-3.1762787327403332
174,12,DISTANT,KDE-MC-JOINT,-2.7126262968654
174,12,DISTANT,EMP-JOINT,-2.7126262968654
174,12,Q999,KDE-MC-JOINT,-2.7936905453849663
174,12,Q999,EMP-JOINT,-2.7936905453849663
174,12,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
174,12,UNCAPPED,EMP-JOINT,-2.6666666666666665
174,24,BINDING,KDE-MC-JOINT,0.0
174,24,BINDING,EMP-JOINT,0.0
174,24,DISTANT,KDE-MC-JOINT,0.0
174,24,DISTANT,EMP-JOINT,2.6199657521099002
174,24,Q999,KDE-MC-JOINT,2.537594015711
174,24,Q999,EMP-JOINT,2.537594015711
174,24,UNCAPPED,KDE-MC-JOINT,0.0
174,24,UNCAPPED,EMP-JOINT,0.0
175,12,BINDING,KDE-MC-JOINT,-9.622783886160834
175,12,BINDING,EMP-JOINT,-9.622783886160834
175,12,DISTANT,KDE-MC-JOINT,-10.572523553195
175,12,DISTANT,EMP-JOINT,-10.572523553195
175,12,Q999,KDE-MC-JOINT,-10.406472592517833
175,12,Q999,EMP-JOINT,-10.406472592517833
175,12,UNCAPPED,KDE-MC-JOINT,-10.666666666666636
175,12,UNCAPPED,EMP-JOINT,-10.666666666666636
175,24,BINDING,KDE-MC-JOINT,0.0
175,24,BINDING,EMP-JOINT,0.0
175,24,DISTANT,KDE-MC-JOINT,0.0
175,24,DISTANT,EMP-JOINT,0.0
175,24,Q999,KDE-MC-JOINT,0.0
175,24,Q999,EMP-JOINT,0.0
175,24,UNCAPPED,KDE-MC-JOINT,0.0
175,24,UNCAPPED,EMP-JOINT,0.0
176,12,BINDING,KDE-MC-JOINT,-3.1762787327403332
176,12,BINDING,EMP-JOINT,-3.1762787327403332
176,12,DISTANT,KDE-MC-JOINT,-2.7126262968654
176,12,DISTANT,EMP-JOINT,-2.7126262968654
176,12,Q999,KDE-MC-JOINT,0.0
176,12,Q999,EMP-JOINT,0.0
176,12,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
176,12,UNCAPPED,EMP-JOINT,-2.6666666666666665
176,24,BINDING,KDE-MC-JOINT,0.0
176,24,BINDING,EMP-JOINT,0.0
176,24,DISTANT,KDE-MC-JOINT,0.0
176,24,DISTANT,EMP-JOINT,0.0
176,24,Q999,KDE-MC-JOINT,0.0
176,24,Q999,EMP-JOINT,0.0
176,24,UNCAPPED,KDE-MC-JOINT,0.0
176,24,UNCAPPED,EMP-JOINT,0.0
177,12,BINDING,KDE-MC-JOINT,0.0
177,12,BINDING,EMP-JOINT,0.0
177,12,DISTANT,KDE-MC-JOINT,0.0
177,12,DISTANT,EMP-JOINT,0.0
177,12,Q999,KDE-MC-JOINT,0.0
177,12,Q999,EMP-JOINT,0.0
177,12,UNCAPPED,KDE-MC-JOINT,0.0
177,12,UNCAPPED,EMP-JOINT,0.0
177,24,BINDING,KDE-MC-JOINT,0.0
177,24,BINDING,EMP-JOINT,0.0
177,24,DISTANT,KDE-MC-JOINT,0.0
177,24,DISTANT,EMP-JOINT,0.0
177,24,Q999,KDE-MC-JOINT,0.0
177,24,Q999,EMP-JOINT,0.0
177,24,UNCAPPED,KDE-MC-JOINT,0.0
177,24,UNCAPPED,EMP-JOINT,0.0
178,12,BINDING,KDE-MC-JOINT,-3.1762787327403332
178,12,BINDING,EMP-JOINT,-3.1762787327403332
178,12,DISTANT,KDE-MC-JOINT,-2.7126262968654
178,12,DISTANT,EMP-JOINT,-2.7126262968654
178,12,Q999,KDE-MC-JOINT,-2.7936905453849663
178,12,Q999,EMP-JOINT,0.0
178,12,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
178,12,UNCAPPED,EMP-JOINT,-2.6666666666666665
178,24,BINDING,KDE-MC-JOINT,0.0
178,24,BINDING,EMP-JOINT,0.0
178,24,DISTANT,KDE-MC-JOINT,0.0
178,24,DISTANT,EMP-JOINT,0.0
178,24,Q999,KDE-MC-JOINT,0.0
178,24,Q999,EMP-JOINT,0.0
178,24,UNCAPPED,KDE-MC-JOINT,0.0
178,24,UNCAPPED,EMP-JOINT,0.0
179,12,BINDING,KDE-MC-JOINT,1.0274436816001329
179,12,BINDING,EMP-JOINT,3.1762787327403332
179,12,DISTANT,KDE-MC-JOINT,0.09266054475549987
179,12,DISTANT,EMP-JOINT,2.7126262968654
179,12,Q999,KDE-MC-JOINT,2.7936905453849663
179,12,Q999,EMP-JOINT,0.2560965296739665
179,12,UNCAPPED,KDE-MC-JOINT,-3.382710778154774e-14
179,12,UNCAPPED,EMP-JOINT,2.6666666666666665
179,24,BINDING,KDE-MC-JOINT,0.0
179,24,BINDING,EMP-JOINT,0.0
179,24,DISTANT,KDE-MC-JOINT,-2.7126262968654
179,24,DISTANT,EMP-JOINT,-2.7126262968654
179,24,Q999,KDE-MC-JOINT,-2.7936905453849663
179,24,Q999,EMP-JOINT,-2.7936905453849663
179,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
179,24,UNCAPPED,EMP-JOINT,-2.6666666666666665
180,12,BINDING,KDE-MC-JOINT,0.0
180,12,BINDING,EMP-JOINT,0.0
180,12,DISTANT,KDE-MC-JOINT,0.0
180,12,DISTANT,EMP-JOINT,0.0
180,12,Q999,KDE-MC-JOINT,0.0
180,12,Q999,EMP-JOINT,0.0
180,12,UNCAPPED,KDE-MC-JOINT,0.0
180,12,UNCAPPED,EMP-JOINT,0.0
180,24,BINDING,KDE-MC-JOINT,-7.473948835020634
180,24,BINDING,EMP-JOINT,0.0
180,24,DISTANT,KDE-MC-JOINT,-2.6199657521099002
180,24,DISTANT,EMP-JOINT,-2.6199657521099002
180,24,Q999,KDE-MC-JOINT,-2.537594015711
180,24,Q999,EMP-JOINT,-10.406472592517833
180,24,UNCAPPED,KDE-MC-JOINT,-2.6666666666667003
180,24,UNCAPPED,EMP-JOINT,-2.6666666666667003
181,12,BINDING,KDE-MC-JOINT,0.0
181,12,BINDING,EMP-JOINT,0.0
181,12,DISTANT,KDE-MC-JOINT,0.0
181,12,DISTANT,EMP-JOINT,0.0
181,12,Q999,KDE-MC-JOINT,0.0
181,12,Q999,EMP-JOINT,0.0
181,12,UNCAPPED,KDE-MC-JOINT,0.0
181,12,UNCAPPED,EMP-JOINT,0.0
181,24,BINDING,KDE-MC-JOINT,0.0
181,24,BINDING,EMP-JOINT,0.0
181,24,DISTANT,KDE-MC-JOINT,0.0
181,24,DISTANT,EMP-JOINT,0.0
181,24,Q999,KDE-MC-JOINT,0.0
181,24,Q999,EMP-JOINT,0.0
181,24,UNCAPPED,KDE-MC-JOINT,0.0
181,24,UNCAPPED,EMP-JOINT,0.0
182,12,BINDING,KDE-MC-JOINT,0.0
182,12,BINDING,EMP-JOINT,0.0
182,12,DISTANT,KDE-MC-JOINT,0.0
182,12,DISTANT,EMP-JOINT,0.0
182,12,Q999,KDE-MC-JOINT,0.0
182,12,Q999,EMP-JOINT,0.0
182,12,UNCAPPED,KDE-MC-JOINT,0.0
182,12,UNCAPPED,EMP-JOINT,0.0
182,24,BINDING,KDE-MC-JOINT,0.0
182,24,BINDING,EMP-JOINT,0.0
182,24,DISTANT,KDE-MC-JOINT,0.0
182,24,DISTANT,EMP-JOINT,0.0
182,24,Q999,KDE-MC-JOINT,0.0
182,24,Q999,EMP-JOINT,0.0
182,24,UNCAPPED,KDE-MC-JOINT,0.0
182,24,UNCAPPED,EMP-JOINT,0.0
183,12,BINDING,KDE-MC-JOINT,0.0
183,12,BINDING,EMP-JOINT,0.0
183,12,DISTANT,KDE-MC-JOINT,0.0
183,12,DISTANT,EMP-JOINT,0.0
183,12,Q999,KDE-MC-JOINT,0.0
183,12,Q999,EMP-JOINT,0.0
183,12,UNCAPPED,KDE-MC-JOINT,0.0
183,12,UNCAPPED,EMP-JOINT,0.0
183,24,BINDING,KDE-MC-JOINT,0.0
183,24,BINDING,EMP-JOINT,0.0
183,24,DISTANT,KDE-MC-JOINT,0.0
183,24,DISTANT,EMP-JOINT,0.0
183,24,Q999,KDE-MC-JOINT,0.0
183,24,Q999,EMP-JOINT,0.0
183,24,UNCAPPED,KDE-MC-JOINT,0.0
183,24,UNCAPPED,EMP-JOINT,0.0
184,12,BINDING,KDE-MC-JOINT,-9.622783886160834
184,12,BINDING,EMP-JOINT,-9.622783886160834
184,12,DISTANT,KDE-MC-JOINT,-10.572523553195
184,12,DISTANT,EMP-JOINT,-10.572523553195
184,12,Q999,KDE-MC-JOINT,-10.406472592517833
184,12,Q999,EMP-JOINT,-10.406472592517833
184,12,UNCAPPED,KDE-MC-JOINT,-10.666666666666636
184,12,UNCAPPED,EMP-JOINT,-10.666666666666636
184,24,BINDING,KDE-MC-JOINT,0.0
184,24,BINDING,EMP-JOINT,0.0
184,24,DISTANT,KDE-MC-JOINT,0.0
184,24,DISTANT,EMP-JOINT,0.0
184,24,Q999,KDE-MC-JOINT,0.0
184,24,Q999,EMP-JOINT,0.0
184,24,UNCAPPED,KDE-MC-JOINT,0.0
184,24,UNCAPPED,EMP-JOINT,0.0
185,12,BINDING,KDE-MC-JOINT,0.0
185,12,BINDING,EMP-JOINT,0.0
185,12,DISTANT,KDE-MC-JOINT,-2.6199657521099002
185,12,DISTANT,EMP-JOINT,-2.6199657521099002
185,12,Q999,KDE-MC-JOINT,-7.868878576806834
185,12,Q999,EMP-JOINT,0.0
185,12,UNCAPPED,KDE-MC-JOINT,-2.6666666666667003
185,12,UNCAPPED,EMP-JOINT,-2.6666666666667003
185,24,BINDING,KDE-MC-JOINT,-7.473948835020634
185,24,BINDING,EMP-JOINT,-7.473948835020634
185,24,DISTANT,KDE-MC-JOINT,0.0
185,24,DISTANT,EMP-JOINT,0.0
185,24,Q999,KDE-MC-JOINT,-7.868878576806834
185,24,Q999,EMP-JOINT,-7.868878576806834
185,24,UNCAPPED,KDE-MC-JOINT,0.0
185,24,UNCAPPED,EMP-JOINT,0.0
186,12,BINDING,KDE-MC-JOINT,-3.1762787327403332
186,12,BINDING,EMP-JOINT,-3.1762787327403332
186,12,DISTANT,KDE-MC-JOINT,-2.7126262968654
186,12,DISTANT,EMP-JOINT,-2.7126262968654
186,12,Q999,KDE-MC-JOINT,-2.7936905453849663
186,12,Q999,EMP-JOINT,-2.7936905453849663
186,12,UNCAPPED,KDE-MC-JOINT,-2.6666666666666665
186,12,UNCAPPED,EMP-JOINT,-2.6666666666666665
186,24,BINDING,KDE-MC-JOINT,0.0
186,24,BINDING,EMP-JOINT,0.0
186,24,DISTANT,KDE-MC-JOINT,0.0
186,24,DISTANT,EMP-JOINT,0.0
186,24,Q999,KDE-MC-JOINT,0.0
186,24,Q999,EMP-JOINT,0.0
186,24,UNCAPPED,KDE-MC-JOINT,0.0
186,24,UNCAPPED,EMP-JOINT,0.0
187,12,BINDING,KDE-MC-JOINT,0.0
187,12,BINDING,EMP-JOINT,0.0
187,12,DISTANT,KDE-MC-JOINT,0.0
187,12,DISTANT,EMP-JOINT,0.0
187,12,Q999,KDE-MC-JOINT,0.0
