replication_id,method_id,cell_id,oracle_mode,alpha,utilization,action_correct,d_mv,regret_cny_per_month,regret_over_oracle_value,oracle_margin_cny,oracle_best_value_cny
1,TAIL,STRESS_ACTUAL_NEAR,actual_maximum_demand,1.2,0.45000000000000001,False,20.273262706799692,4962.1142620984474,0.00092984896853930002,4962.1142620984474,5336473.3736200482
1,TAIL,STRESS_CONTRACT_NEAR_LOW,contracted_maximum_demand,1.2,0.45500000000000002,True,8.4811072099720057,0,0,11861.451992777176,5324611.921627271
1,TAIL,STRESS_CONTRACT_CLEAR,contracted_maximum_demand,1.2,0.625,True,1.6653058374886671,2777.5869884463027,0.00052645047669479998,60408.270812516101,5276065.1028075321
1,TAIL,STRESS_CONTRACT_NEAR_HIGH,contracted_maximum_demand,1.2,0.63,True,5.5716717009966041,2777.5869884463027,0.00052645047669479998,18055.307529818267,5276065.1028075321
1,TAIL,STRESS_CAPACITY_NEAR,capacity,1.2,0.63500000000000001,True,4.2571033172177364,0,0,23630.679953153245,5252434.4228543788
1,TAIL,STRESS_CAPACITY_CLEAR,capacity,1.2,0.69999999999999996,True,0.19672811449525709,0,0,511356.73350391717,4764708.3693036148
1,EVENT-EMP,BASE_ACTUAL_NEAR,actual_maximum_demand,1.05,0.62,False,2.5151630892310304,43036.075593709946,0.0080645161290322006,43036.075593709946,5336473.3736200482
1,EVENT-EMP,BASE_CAPACITY_NEAR,capacity,1.05,0.63,True,2.555730235831581,0,0,42352.963282697841,5294120.4103373503
1,EVENT-EMP,STRESS_ACTUAL_CLEAR,actual_maximum_demand,1.2,0.40000000000000002,True,0.99856959889069796,0,0,318649.43913878035,5336473.3736200482
1,EVENT-EMP,STRESS_ACTUAL_NEAR,actual_maximum_demand,1.2,0.45000000000000001,False,32.276540012194694,4962.1142620984474,0.00092984896853930002,4962.1142620984474,5336473.3736200482
1,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,contracted_maximum_demand,1.2,0.45500000000000002,True,11.114644661614768,1121.172577502206,0.0002105641864617,11861.451992777176,5324611.921627271
1,EVENT-EMP,STRESS_CONTRACT_CLEAR,contracted_maximum_demand,1.2,0.625,True,1.7918531251225394,49667.99139724113,0.0094138321702686,60408.270812516101,5276065.1028075321
1,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,contracted_maximum_demand,1.2,0.63,True,5.9950653656767239,49667.99139724113,0.0094138321702686,18055.307529818267,5276065.1028075321
1,EVENT-EMP,STRESS_CAPACITY_NEAR,capacity,1.2,0.63500000000000001,True,4.5806023801787337,0,0,23630.679953153245,5252434.4228543788
1,EVENT-EMP,STRESS_CAPACITY_CLEAR,capacity,1.2,0.69999999999999996,True,0.2116775662597713,0,0,511356.73350391717,4764708.3693036148
1,GEV,BASE_ACTUAL_NEAR,actual_maximum_demand,1.05,0.62,False,6.6157834256187869,43036.075593709946,0.0080645161290322006,43036.075593709946,5336473.3736200482
1,GEV,BASE_CAPACITY_NEAR,capacity,1.05,0.63,True,6.7224896099030946,0,0,42352.963282697841,5294120.4103373503
1,GEV,STRESS_ACTUAL_CLEAR,actual_maximum_demand,1.2,0.40000000000000002,True,0.89351280951899437,0,0,318649.43913878035,5336473.3736200482
