prefix_replications,method_id,cell_id,metric,estimate,mcse,normal_ci95_low,normal_ci95_high,replications
600,TAIL,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.004013333333333233,0.00016343466131117618,0.0036930013971633283,0.004333665269503139,600
800,TAIL,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.0038599999999999034,0.00014142312620565715,0.0035828106726368152,0.004137189327362991,800
1000,TAIL,BASE_CAPACITY_NEAR,regret_over_capacity_fee,0.0039039999999999023,0.0001265179465166503,0.0036560248248272676,0.004151975175172537,1000
100,TAIL,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.0,0.0,0.0,0.0,100
200,TAIL,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.0,0.0,0.0,0.0,200
400,TAIL,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.0,0.0,0.0,0.0,400
600,TAIL,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.0,0.0,0.0,0.0,600
800,TAIL,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.0,0.0,0.0,0.0,800
1000,TAIL,STRESS_ACTUAL_CLEAR,regret_over_capacity_fee,0.0,0.0,0.0,0.0,1000
100,TAIL,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.00025440667779235397,3.265990791052359e-05,0.00019039325828772773,0.0003184200972969802,100
200,TAIL,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.000297782668166447,2.981409575785716e-05,0.00023934704048104695,0.00035621829585184703,200
400,TAIL,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.00032463278913715226,1.9066679532682938e-05,0.0002872620972530937,0.00036200348102121083,400
600,TAIL,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.000322424641838249,1.4955085659692069e-05,0.0002931126739452525,0.00035173660973124543,600
800,TAIL,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.00032550488854722425,1.2682655268749627e-05,0.000300646884220475,0.0003503628928739735,800
1000,TAIL,STRESS_ACTUAL_NEAR,regret_over_capacity_fee,0.000321997106513823,1.1191833152270971e-05,0.0003000611135353719,0.0003439330994922741,1000
100,TAIL,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.004761933183180495,0.002346700867071883,0.00016239948371960487,0.009361466882641386,100
200,TAIL,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.005238891299766284,0.001712421878924945,0.0018825444170733918,0.008595238182459176,200
400,TAIL,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.004602289963509979,0.0011296220316124425,0.002388230781549592,0.006816349145470366,400
600,TAIL,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.00575881440606782,0.0010264383029373715,0.0037469953323105718,0.0077706334798250684,600
800,TAIL,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.005755359523868493,0.0008882098484554224,0.004014468220895864,0.007496250826841121,800
1000,TAIL,STRESS_CAPACITY_CLEAR,regret_over_capacity_fee,0.006808619925048299,0.0008610863538090263,0.005120890671582608,0.00849634917851399,1000
100,TAIL,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.003724582865433735,0.00040989740162692925,0.0029211839582449534,0.004527981772622516,100
200,TAIL,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.0037423441781180545,0.0002673635132375029,0.003218311692172549,0.00426637666406356,200
400,TAIL,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.003678968978177012,0.00018191055925636805,0.0033224242820345307,0.004035513674319494,400
600,TAIL,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.0037515294158412646,0.00015861966284113388,0.003440634876672642,0.004062423955009887,600
800,TAIL,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.003565656769749621,0.00013608327262852615,0.00329893355539771,0.0038323799841015324,800
1000,TAIL,STRESS_CAPACITY_NEAR,regret_over_capacity_fee,0.0036413472457594753,0.00012475659500505636,0.003396824319549565,0.003885870171969386,1000
100,TAIL,STRESS_CONTRACT_CLEAR,regret_over_capacity_fee,0.005682961722628133,0.0005089226294146422,0.004685473368975434,0.006680450076280832,100
200,TAIL,STRESS_CONTRACT_CLEAR,regret_over_capacity_fee,0.005274741948552154,0.0003552152210265438,0.004578520115340128,0.00597096378176418,200
400,TAIL,STRESS_CONTRACT_CLEAR,regret_over_capacity_fee,0.0050077183043853975,0.00024876054864715554,0.004520147629036972,0.005495288979733823,400
600,TAIL,STRESS_CONTRACT_CLEAR,regret_over_capacity_fee,0.005157609367949063,0.0002040886503463115,0.004757595613270293,0.0055576231226278335,600
800,TAIL,STRESS_CONTRACT_CLEAR,regret_over_capacity_fee,0.005385522056260152,0.0001778909437806341,0.00503685580645011,0.005734188306070195,800
1000,TAIL,STRESS_CONTRACT_CLEAR,regret_over_capacity_fee,0.005405889433388155,0.00015986709210172523,0.005092549932868774,0.005719228933907536,1000
100,TAIL,STRESS_CONTRACT_NEAR_HIGH,regret_over_capacity_fee,0.0027217575423256236,0.0002566442565278567,0.0022187347995310247,0.0032247802851202226,100
200,TAIL,STRESS_CONTRACT_NEAR_HIGH,regret_over_capacity_fee,0.0024706101044026335,0.00016025736626293978,0.0021565056665272717,0.0027847145422779953,200
400,TAIL,STRESS_CONTRACT_NEAR_HIGH,regret_over_capacity_fee,0.002345687455903159,0.00010456732090508158,0.002140735506929199,0.0025506394048771188,400
600,TAIL,STRESS_CONTRACT_NEAR_HIGH,regret_over_capacity_fee,0.0024876198486126553,9.280252934707294e-05,0.0023057268910923923,0.0026695128061329184,600
800,TAIL,STRESS_CONTRACT_NEAR_HIGH,regret_over_capacity_fee,0.0025294843734915066,7.721521809726725e-05,0.002378142546020863,0.0026808262009621504,800
1000,TAIL,STRESS_CONTRACT_NEAR_HIGH,regret_over_capacity_fee,0.0025688396441957417,7.258459541322003e-05,0.0024265738371858307,0.002711105451205653,1000
100,TAIL,STRESS_CONTRACT_NEAR_LOW,regret_over_capacity_fee,0.0008090677537555,8.131436876311058e-05,0.0006496915909798033,0.0009684439165311967,100
200,TAIL,STRESS_CONTRACT_NEAR_LOW,regret_over_capacity_fee,0.0007645077275593725,6.206513025546583e-05,0.0006428600722586595,0.0008861553828600856,200
400,TAIL,STRESS_CONTRACT_NEAR_LOW,regret_over_capacity_fee,0.0007072744570728641,4.187731533028115e-05,0.0006251949190255131,0.0007893539951202151,400
600,TAIL,STRESS_CONTRACT_NEAR_LOW,regret_over_capacity_fee,0.0007007521682793009,3.368961895921354e-05,0.0006347205151192424,0.0007667838214393594,600
800,TAIL,STRESS_CONTRACT_NEAR_LOW,regret_over_capacity_fee,0.0007015363626512971,2.897451095370659e-05,0.0006447463211820322,0.000758326404120562,800
1000,TAIL,STRESS_CONTRACT_NEAR_LOW,regret_over_capacity_fee,0.0007149519633345827,2.585733920286206e-05,0.0006642715784969731,0.0007656323481721923,1000
100,EMP,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.0032258064516128802,0.0003970693257397802,0.002447550573162911,0.0040040623300628495,100
200,EMP,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.003024193548387075,0.0002767626110319265,0.002481738830764499,0.003566648266009651,200
400,EMP,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.0030846774193548166,0.00019621222730703894,0.00270010145383302,0.003469253384876613,400
600,EMP,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.0030913978494623434,0.0001602058731568961,0.002777394338074827,0.0034054013608498597,600
800,EMP,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.0032157258064515904,0.00013969562913345837,0.002941922373350012,0.003489529239553169,800
1000,EMP,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.0031935483870967514,0.00012478478440209183,0.0029489702096686513,0.0034381265645248515,1000
100,EMP,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.0038399999999999043,0.00040169338525493267,0.0030526809649002364,0.004627319035099572,100
200,EMP,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.0040399999999999,0.00028353830402476875,0.003484264924111353,0.004595735075888447,200
400,EMP,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.0038599999999999034,0.00020012777873035736,0.003467749553688403,0.004252250446311404,400
600,EMP,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.003773333333333239,0.00016317295341112924,0.0034535143446474256,0.004093152322019052,600
800,EMP,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.0037199999999999065,0.00014116270270788154,0.0034433211026924588,0.003996678897307354,800
1000,EMP,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.0037519999999999065,0.00012631092767630858,0.0035044305817543415,0.003999569418245471,1000
100,EMP,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.0,0.0,0.0,0.0,100
200,EMP,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.000298558070873144,0.000298558070873144,-0.00028661574803821817,0.0008837318897845061,200
400,EMP,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.000597116141746288,0.00029743355436940937,1.4146375182245551e-05,0.0011800859083103304,400
600,EMP,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.0004975967847885733,0.000221787790811217,6.289271479858799e-05,0.0009323008547785586,600
800,EMP,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.0005224766240280019,0.00019673473677524824,0.0001368765399485154,0.0009080767081074885,800
1000,EMP,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.0005374045275716592,0.0001784161441694764,0.00018770888499948545,0.000887100170143833,1000
100,EMP,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0007403807061849319,0.000130532228160268,0.00048453753899080663,0.0009962238733790573,100
200,EMP,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.000722012988756788,9.935489443909046e-05,0.0005272773956561707,0.0009167485818574052,200
400,EMP,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0006570169226631897,5.302805887765116e-05,0.0005530819272629935,0.000760951918063386,400
600,EMP,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0005937172755506804,3.740168727437022e-05,0.0005204099684929148,0.000667024582608446,600
800,EMP,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0006366685730629994,4.298248971039981e-05,0.0005524228932306157,0.000720914252895383,800
1000,EMP,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.000621067818104213,3.6657342757859535e-05,0.0005492194262988083,0.0006929162099096176,1000
100,EMP,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.008545894786591535,0.003147113240812102,0.0023775528345998153,0.014714236738583256,100
200,EMP,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.008244432305338594,0.002139041974627689,0.004051910035068324,0.012436954575608864,200
400,EMP,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.006128609756898479,0.0013076714519947435,0.0035655737109887816,0.008691645802808175,400
600,EMP,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.007052580745731688,0.0011439543026217597,0.004810430312593039,0.009294731178870337,600
800,EMP,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.007847819180976599,0.0010344974879110567,0.005820204104670928,0.00987543425728227,800
1000,EMP,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.008199277953805668,0.0009481059279615646,0.006340990335001001,0.010057565572610335,1000
100,EMP,STRESS_CAPACITY_NEAR,regret_over_oracle_value,0.0057009422953623705,0.0007529630107451332,0.004225134794301909,0.007176749796422832,100
200,EMP,STRESS_CAPACITY_NEAR,regret_over_oracle_value,0.0055123858521352685,0.0004858149034733947,0.0045601886413274145,0.006464583062943122,200
400,EMP,STRESS_CAPACITY_NEAR,regret_over_oracle_value,0.005205363195929847,0.00030837447861718694,0.004600949217840161,0.0058097771740195335,400
600,EMP,STRESS_CAPACITY_NEAR,regret_over_oracle_value,0.005294537412031704,0.0002579659685813455,0.004788924113612267,0.005800150710451141,600
800,EMP,STRESS_CAPACITY_NEAR,regret_over_oracle_value,0.005004219147749054,0.00021611594871312703,0.004580631888271325,0.005427806407226783,800
1000,EMP,STRESS_CAPACITY_NEAR,regret_over_oracle_value,0.005164467082629102,0.0002019016082444587,0.004768739930469963,0.005560194234788241,1000
100,EMP,STRESS_CONTRACT_CLEAR,regret_over_oracle_value,0.008136150859547404,0.0006111502076796666,0.0069382964524952575,0.00933400526659955,100
200,EMP,STRESS_CONTRACT_CLEAR,regret_over_oracle_value,0.007558957812397239,0.00040962526341056034,0.006756092296112541,0.008361823328681937,200
400,EMP,STRESS_CONTRACT_CLEAR,regret_over_oracle_value,0.00685740995620312,0.000281191021149468,0.0063062755547501625,0.007408544357656078,400
600,EMP,STRESS_CONTRACT_CLEAR,regret_over_oracle_value,0.0070433512421128565,0.00022739540253631976,0.0065976562531416694,0.0074890462310840435,600
800,EMP,STRESS_CONTRACT_CLEAR,regret_over_oracle_value,0.007076266690986361,0.00019319489131824948,0.0066976047040025926,0.00745492867797013,800
1000,EMP,STRESS_CONTRACT_CLEAR,regret_over_oracle_value,0.007150061835097851,0.00017809614109290498,0.006800993398555758,0.007499130271639945,1000
100,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_oracle_value,0.005115468231514913,0.0005469277573109231,0.004043489827185503,0.006187446635844323,100
200,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_oracle_value,0.004791825540743542,0.0003555547173629019,0.004094938294712255,0.00548871278677483,200
400,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_oracle_value,0.004167335432537285,0.0002253778660768048,0.0037255948150267475,0.004609076050047822,400
600,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_oracle_value,0.004300369770460386,0.00018515332282188673,0.003937469257729488,0.0046632702831912835,600
800,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_oracle_value,0.0041674377019622925,0.00015224711867262353,0.0038690333493639506,0.004465842054560635,800
1000,EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_oracle_value,0.004265329441598233,0.0001449531163404778,0.003981221333570897,0.004549437549625569,1000
100,EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_oracle_value,0.001324056185860917,0.00019133846647014646,0.00094903279157943,0.0016990795801424042,100
200,EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_oracle_value,0.0013720589615383789,0.0001393633275252033,0.0010989068395889806,0.0016452110834877772,200
400,EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_oracle_value,0.0011426676090664498,8.186777657525691e-05,0.0009822067669789463,0.0013031284511539534,400
600,EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_oracle_value,0.0011206606607774108,6.099037510314122e-05,0.0010011195255752539,0.0012402017959795677,600
800,EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_oracle_value,0.0011817446074842035,6.16001841841353e-05,0.0010610082464832984,0.0013024809684851087,800
1000,EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_oracle_value,0.0011706601606759684,5.348354534314442e-05,0.0010658324118034055,0.0012754879095485314,1000
100,EVENT-EMP,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.003064516129032236,0.00039341268646335474,0.002293427263564061,0.003835604994500411,100
200,EVENT-EMP,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.00282258064516127,0.0002726732139536812,0.002288141145812055,0.0033570201445104852,200
400,EVENT-EMP,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.002681451612903206,0.00019020123250113987,0.002308657197200972,0.00305424602860544,400
600,EVENT-EMP,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.0026478494623655728,0.00015473882309944583,0.002344561369090659,0.0029511375556404867,600
800,EVENT-EMP,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.002903225806451592,0.00013694499438913934,0.0026348136174488787,0.003171637995454305,800
1000,EVENT-EMP,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.002887096774193528,0.00012232200697909293,0.0026473456405145058,0.00312684790787255,1000
100,EVENT-EMP,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.003919999999999903,0.00040193471503654316,0.003132207958528278,0.004707792041471527,100
200,EVENT-EMP,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.0038799999999999035,0.0002834248546638104,0.0033244872848588354,0.004435512715140972,200
400,EVENT-EMP,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.003939999999999902,0.00020022794028350148,0.003547553237044239,0.004332446762955565,400
600,EVENT-EMP,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.003973333333333234,0.0001634319373471882,0.0036530067361327453,0.004293659930533723,600
800,EVENT-EMP,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.003809999999999905,0.00014135009661215067,0.00353295381064009,0.00408704618935972,800
1000,EVENT-EMP,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.003863999999999904,0.00012648122983866303,0.0036160967895161244,0.0041119032104836835,1000
100,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.0,0.0,0.0,0.0,100
200,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.0,0.0,0.0,0.0,200
400,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.000149279035436572,0.00014927903543657202,-0.00014330787401910914,0.00044186594489225314,400
600,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,9.951935695771467e-05,9.951935695771468e-05,-9.55385826794061e-05,0.00029457729659483547,600
800,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,7.4639517718286e-05,7.4639517718286e-05,-7.165393700955454e-05,0.00022093297244612652,800
1000,EVENT-EMP,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.0001194232283492576,8.440269926283729e-05,-4.6006062205903466e-05,0.00028485251890441866,1000
100,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0007011610322787,0.00012956006088138484,0.00044722331295118565,0.0009550987516062143,100
200,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0006588299549350324,8.414588247478666e-05,0.0004939040252844506,0.0008237558845856142,200
400,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0007272991417493266,0.00011976007821867297,0.0004925693884407276,0.0009620288950579256,400
600,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0006413390786137903,8.091645601413274e-05,0.0004827428248260901,0.0007999353324014904,600
800,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0006691201778731444,7.695540236223444e-05,0.000518287589243165,0.0008199527665031239,800
1000,EVENT-EMP,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0006811810343318538,6.99206872778575e-05,0.000544136487267253,0.0008182255813964545,1000
100,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.005826558223241848,0.0025530452257693406,0.0008225895807339404,0.010830526865749755,100
200,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.005722361097249487,0.0017696639690954715,0.0022538197178223625,0.00919090247667661,200
400,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.004825068133690581,0.001147859585677083,0.0025752633457634985,0.0070748729216176635,400
600,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.006451519309341042,0.001076658247148972,0.004341269144929057,0.008561769473753027,600
800,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.00707090623249854,0.000969857597527943,0.005169985341343771,0.008971827123653308,800
1000,EVENT-EMP,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.0073895290474784,0.0008879099760979408,0.0056492254943264365,0.009129832600630364,1000
100,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_over_oracle_value,0.003594178711414717,0.00041732310059118137,0.0027762254342560016,0.004412131988573433,100
200,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_over_oracle_value,0.003817895094335141,0.00030110486527097906,0.0032277295584040217,0.004408060630266259,200
400,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_over_oracle_value,0.004065106395428442,0.00021702073264311364,0.0036397457594479397,0.004490467031408945,400
600,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_over_oracle_value,0.004292571573974247,0.00018473906741364298,0.0039304830018435065,0.004654660146104987,600
800,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_over_oracle_value,0.00407033504410036,0.00015719042096852355,0.003762241819002054,0.004378428269198666,800
1000,EVENT-EMP,STRESS_CAPACITY_NEAR,regret_over_oracle_value,0.004054786833904969,0.00014206937403626706,0.0037763308607938854,0.004333242807016052,1000
100,EVENT-EMP,STRESS_CONTRACT_CLEAR,regret_over_oracle_value,0.006584491147701268,0.0004969783081527877,0.005610413663721805,0.007558568631680732,100
200,EVENT-EMP,STRESS_CONTRACT_CLEAR,regret_over_oracle_value,0.00602302723539602,0.0003558424521671606,0.005325576029148385,0.006720478441643654,200
400,EVENT-EMP,STRESS_CONTRACT_CLEAR,regret_over_oracle_value,0.0058532532047735454,0.00025795104761107754,0.005347669151455833,0.0063588372580912576,400
600,EVENT-EMP,STRESS_CONTRACT_CLEAR,regret_over_oracle_value,0.005938351312355935,0.00020732416754173786,0.0055319959439741285,0.006344706680737742,600
800,EVENT-EMP,STRESS_CONTRACT_CLEAR,regret_over_oracle_value,0.006071735959909457,0.00017859895470375716,0.0057216820086900926,0.006421789911128821,800
1000,EVENT-EMP,STRESS_CONTRACT_CLEAR,regret_over_oracle_value,0.006031556573420989,0.00016071104351333629,0.00571656292813485,0.006346550218707128,1000
100,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_oracle_value,0.0035679003125829545,0.0003151086834523583,0.002950287293016332,0.004185513332149577,100
200,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_oracle_value,0.0032194603643862247,0.00021061225338911137,0.0028066603477435665,0.003632260381028883,200
400,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_oracle_value,0.003043686950650489,0.00014709180678915698,0.0027553870093437417,0.0033319868919572367,400
600,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_oracle_value,0.0031426282532706984,0.00011997457578686534,0.0029074780847284424,0.0033777784218129545,600
800,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_oracle_value,0.0030948581092985045,9.851337732931341e-05,0.0029017718897330503,0.0032879443288639587,800
1000,EVENT-EMP,STRESS_CONTRACT_NEAR_HIGH,regret_over_oracle_value,0.0031003226504316963,9.089474992097563e-05,0.002922168940586584,0.0032784763602768086,1000
100,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_oracle_value,0.001206083629781918,0.00018838836532004526,0.0008368424337546292,0.0015753248258092067,100
200,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_oracle_value,0.001218705765412262,0.00012449209582510035,0.0009747012575950654,0.0014627102732294587,200
400,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_oracle_value,0.0012310543685466946,0.00013820855320931258,0.0009601656042564419,0.0015019431328369471,400
600,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_oracle_value,0.0011839438311220599,9.627887423663002e-05,0.000995237237618265,0.0013726504246258547,600
800,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_oracle_value,0.00120856793289799,8.980653415559748e-05,0.0010325471259530188,0.0013845887398429612,800
1000,EVENT-EMP,STRESS_CONTRACT_NEAR_LOW,regret_over_oracle_value,0.0012269435283745061,8.148063489075272e-05,0.0010672414839886309,0.0013866455727603814,1000
100,GEV,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.0032258064516128802,0.0003970693257397802,0.002447550573162911,0.0040040623300628495,100
200,GEV,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.003024193548387075,0.0002767626110319265,0.002481738830764499,0.003566648266009651,200
400,GEV,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.0030846774193548166,0.00019621222730703894,0.00270010145383302,0.003469253384876613,400
600,GEV,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.0030913978494623434,0.0001602058731568961,0.002777394338074827,0.0034054013608498597,600
800,GEV,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.0032157258064515904,0.00013969562913345837,0.002941922373350012,0.003489529239553169,800
1000,GEV,BASE_ACTUAL_NEAR,regret_over_oracle_value,0.003185483870967719,0.00012473025374862273,0.0029410125736204188,0.0034299551683150196,1000
100,GEV,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.0038399999999999043,0.00040169338525493267,0.0030526809649002364,0.004627319035099572,100
200,GEV,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.0040399999999999,0.00028353830402476875,0.003484264924111353,0.004595735075888447,200
400,GEV,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.0038599999999999034,0.00020012777873035736,0.003467749553688403,0.004252250446311404,400
600,GEV,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.003773333333333239,0.00016317295341112924,0.0034535143446474256,0.004093152322019052,600
800,GEV,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.0037199999999999065,0.00014116270270788154,0.0034433211026924588,0.003996678897307354,800
1000,GEV,BASE_CAPACITY_NEAR,regret_over_oracle_value,0.0037519999999999065,0.00012631092767630858,0.0035044305817543415,0.003999569418245471,1000
100,GEV,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.0,0.0,0.0,0.0,100
200,GEV,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.0,0.0,0.0,0.0,200
400,GEV,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.000597116141746288,0.00029743355436940937,1.4146375182245551e-05,0.0011800859083103304,400
600,GEV,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.0003980774278308587,0.00019853966077594955,8.939692709997562e-06,0.0007872151629517198,600
800,GEV,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.00037319758859143,0.00016648074144632832,4.6895335356626506e-05,0.0006994998418262335,800
1000,GEV,STRESS_ACTUAL_CLEAR,regret_over_oracle_value,0.0003582696850477728,0.00014589650381911415,7.231253756230906e-05,0.0006442268325332365,1000
100,GEV,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.00059906263782731,7.736742512760825e-05,0.0004474224845771978,0.0007507027910774221,100
200,GEV,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.000621995433411293,9.835519031658159e-05,0.0004292192603907931,0.000814771606431793,200
400,GEV,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0006332542186492825,6.862788499551714e-05,0.0004987435640580689,0.0007677648732404961,400
600,GEV,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0005541236665083725,4.722744592644552e-05,0.0004615578724925393,0.0006466894605242057,600
800,GEV,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0005531240883225642,4.051100735298016e-05,0.0004737225139107231,0.0006325256627344053,800
1000,GEV,STRESS_ACTUAL_NEAR,regret_over_oracle_value,0.0005389766298854188,3.455990868472773e-05,0.0004712392088633525,0.0006067140509074852,1000
100,GEV,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.006034917973530545,0.002648993890946095,0.0008428899472761988,0.011226945999784892,100
200,GEV,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.006391143737698894,0.001881830447862526,0.002702756059888343,0.010079531415509446,200
400,GEV,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.005163272318988284,0.0011927340235135977,0.002825513632901632,0.007501031005074935,400
600,GEV,STRESS_CAPACITY_CLEAR,regret_over_oracle_value,0.00637316130327906,0.0010810582711547317,0.004254287091815787,0.008492035514742334,600
